item_id,order_id,product_id,quantity,unit_price,returned
ITEM000558,ORD000185,P0198,7,269.75,False
ITEM000559,ORD000185,P0177,2,15.33,False
ITEM000560,ORD000186,P0241,3,72.05,True
ITEM000561,ORD000186,P0293,3,370.22,True
ITEM000562,ORD000187,P0174,4,94.79,False
ITEM000563,ORD000187,P0270,1,248.4,False
ITEM000564,ORD000188,P0223,6,234.01,False
ITEM000565,ORD000188,P0161,5,110.6,False
ITEM000566,ORD000188,P0084,2,131.87,True
ITEM000567,ORD000188,P0037,3,437.4,False
ITEM000568,ORD000188,P0175,4,133.29,False
ITEM000569,ORD000189,P0033,2,206.07,False
ITEM000570,ORD000189,P0238,2,281.22,True
ITEM000571,ORD000189,P0083,4,323.24,False
ITEM000572,ORD000189,P0138,5,142.83,False
ITEM000573,ORD000189,P0274,5,265.0,False
ITEM000574,ORD000190,P0158,5,485.47,True
ITEM000575,ORD000190,P0134,3,63.44,False
ITEM000576,ORD000190,P0237,3,312.22,True
ITEM000577,ORD000190,P0131,3,192.82,True
ITEM000578,ORD000190,P0245,2,113.61,True
ITEM000579,ORD000191,P0119,3,223.13,False
ITEM000580,ORD000191,P0203,2,471.2,True
ITEM000581,ORD000191,P0108,6,164.67,False
ITEM000582,ORD000192,P0171,2,418.8,False
ITEM000583,ORD000192,P0088,1,412.93,False
ITEM000584,ORD000193,P0111,1,472.19,False
ITEM000585,ORD000193,P0287,1,124.39,True
ITEM000586,ORD000193,P0130,7,281.86,True
ITEM000587,ORD000193,P0026,8,175.11,True
ITEM000588,ORD000194,P0059,2,381.58,True
ITEM000589,ORD000194,P0281,3,260.91,True
ITEM000590,ORD000194,P0261,4,442.26,False
ITEM000591,ORD000194,P0006,8,121.93,False
ITEM000592,ORD000194,P0272,6,173.16,False
ITEM000593,ORD000195,P0200,2,176.13,True
ITEM000594,ORD000196,P0212,3,233.0,False
ITEM000595,ORD000196,P0202,7,84.71,False
ITEM000596,ORD000196,P0201,3,339.08,True
ITEM000597,ORD000197,P0117,2,479.4,False
ITEM000598,ORD000197,P0137,6,207.72,False
ITEM000599,ORD000197,P0042,5,298.42,False
ITEM000600,ORD000198,P0104,1,39.5,False
ITEM000601,ORD000198,P0197,4,125.84,False
ITEM000602,ORD000198,P0164,6,145.54,True
ITEM000603,ORD000199,P0064,3,74.2,False
ITEM000604,ORD000200,P0051,4,44.06,True
ITEM000605,ORD000200,P0183,4,32.68,True
ITEM000606,ORD000200,P0012,3,328.59,True
ITEM000607,ORD000200,P0077,1,86.64,False
ITEM000608,ORD000200,P0035,8,216.23,False
ITEM000609,ORD000201,P0206,4,349.89,True
ITEM000610,ORD000202,P0084,7,355.21,False
ITEM000611,ORD000202,P0148,1,343.42,True
ITEM000612,ORD000202,P0003,8,246.43,False
ITEM000613,ORD000202,P0150,7,96.72,False
ITEM000614,ORD000202,P0009,2,74.85,True
ITEM000615,ORD000203,P0170,4,30.64,True
ITEM000616,ORD000203,P0173,4,129.98,True
ITEM000617,ORD000203,P0221,5,197.48,True
ITEM000618,ORD000204,P0031,7,240.41,False
ITEM000619,ORD000204,P0222,5,148.78,True
ITEM000620,ORD000204,P0044,5,259.94,True
ITEM000621,ORD000204,P0061,2,311.68,False
ITEM000622,ORD000205,P0252,3,14.31,False
ITEM000623,ORD000205,P0191,6,490.44,True
ITEM000624,ORD000205,P0051,7,406.18,False
ITEM000625,ORD000206,P0162,1,81.29,False
ITEM000626,ORD000206,P0188,1,179.56,True
ITEM000627,ORD000206,P0200,1,233.98,True
ITEM000628,ORD000207,P0257,5,391.95,True
ITEM000629,ORD000207,P0296,3,397.69,False
ITEM000630,ORD000207,P0198,1,53.49,False
ITEM000631,ORD000207,P0174,3,267.47,False
ITEM000632,ORD000207,P0159,4,20.83,True
ITEM000633,ORD000208,P0217,2,474.54,True
ITEM000634,ORD000208,P0221,4,328.04,True
ITEM000635,ORD000209,P0082,8,456.54,True
ITEM000636,ORD000209,P0014,1,438.1,False
ITEM000637,ORD000209,P0027,3,326.67,False
ITEM000638,ORD000209,P0002,8,287.21,True
ITEM000639,ORD000210,P0226,8,368.42,True
ITEM000640,ORD000210,P0024,5,256.37,True
ITEM000641,ORD000210,P0178,1,371.87,False
ITEM000642,ORD000210,P0087,5,280.28,False
ITEM000643,ORD000210,P0267,5,318.33,False
ITEM000644,ORD000211,P0157,8,484.08,False
ITEM000645,ORD000212,P0262,8,246.54,False
ITEM000646,ORD000213,P0165,7,306.89,True
ITEM000647,ORD000214,P0058,4,230.77,True
ITEM000648,ORD000214,P0032,7,279.56,False
ITEM000649,ORD000215,P0157,8,424.16,True
ITEM000650,ORD000216,P0005,5,238.12,True
ITEM000651,ORD000216,P0156,2,452.37,True
ITEM000652,ORD000217,P0154,3,236.3,False
ITEM000653,ORD000217,P0251,8,142.69,False
ITEM000654,ORD000217,P0172,4,390.41,False
ITEM000655,ORD000217,P0208,7,382.84,False
ITEM000656,ORD000217,P0284,6,414.52,True
ITEM000657,ORD000218,P0051,7,151.79,False
ITEM000658,ORD000218,P0034,2,51.72,False
ITEM000659,ORD000218,P0265,6,295.89,False
ITEM000660,ORD000218,P0070,5,40.08,False
ITEM000661,ORD000219,P0220,8,153.9,True
ITEM000662,ORD000220,P0208,4,140.08,True
ITEM000663,ORD000220,P0088,6,48.46,True
ITEM000664,ORD000220,P0041,1,86.94,True
ITEM000665,ORD000221,P0137,2,138.58,True
ITEM000666,ORD000222,P0045,3,27.5,True
ITEM000667,ORD000223,P0156,8,132.81,True
ITEM000668,ORD000223,P0160,8,286.49,True
ITEM000669,ORD000223,P0140,3,98.47,True
ITEM000670,ORD000223,P0095,2,90.54,False
ITEM000671,ORD000224,P0078,5,428.64,False
ITEM000672,ORD000224,P0004,1,375.97,True
ITEM000673,ORD000224,P0299,3,233.36,False
ITEM000674,ORD000224,P0229,5,367.47,False
ITEM000675,ORD000224,P0147,3,168.39,True
ITEM000676,ORD000225,P0236,1,473.93,False
ITEM000677,ORD000225,P0055,6,412.83,False
ITEM000678,ORD000225,P0204,7,221.0,True
ITEM000679,ORD000226,P0247,3,288.0,True
ITEM000680,ORD000227,P0120,2,361.48,False
ITEM000681,ORD000227,P0013,7,471.29,True
ITEM000682,ORD000228,P0154,5,178.45,False
ITEM000683,ORD000228,P0184,1,276.72,True
ITEM000684,ORD000229,P0262,6,197.74,True
ITEM000685,ORD000229,P0070,5,142.86,True
ITEM000686,ORD000230,P0264,4,212.85,True
ITEM000687,ORD000230,P0193,5,310.88,False
ITEM000688,ORD000230,P0055,5,404.78,False
ITEM000689,ORD000230,P0028,5,146.74,False
ITEM000690,ORD000231,P0177,4,448.36,True
ITEM000691,ORD000232,P0009,7,15.43,True
ITEM000692,ORD000232,P0127,3,10.63,True
ITEM000693,ORD000232,P0007,3,299.07,True
ITEM000694,ORD000232,P0215,8,366.72,True
ITEM000695,ORD000233,P0216,6,317.61,True
ITEM000696,ORD000233,P0002,3,78.87,True
ITEM000697,ORD000233,P0061,3,259.44,True
ITEM000698,ORD000234,P0010,4,398.45,False
ITEM000699,ORD000234,P0274,4,387.93,True
ITEM000700,ORD000234,P0076,4,87.38,True
ITEM000701,ORD000234,P0115,5,133.23,False
ITEM000702,ORD000235,P0200,1,260.3,True
ITEM000703,ORD000236,P0278,5,273.26,True
ITEM000704,ORD000236,P0084,4,344.45,True
ITEM000705,ORD000236,P0064,3,253.55,False
ITEM000706,ORD000237,P0202,2,302.85,False
ITEM000707,ORD000237,P0041,1,256.62,True
ITEM000708,ORD000237,P0260,7,102.42,True
ITEM000709,ORD000237,P0122,4,225.82,False
ITEM000710,ORD000238,P0041,5,175.65,False
ITEM000711,ORD000238,P0154,5,226.07,True
ITEM000712,ORD000239,P0014,1,437.28,False
ITEM000713,ORD000239,P0134,5,86.82,True
ITEM000714,ORD000239,P0175,8,104.32,True
ITEM000715,ORD000239,P0251,5,259.98,False
ITEM000716,ORD000240,P0268,4,392.73,False
ITEM000717,ORD000241,P0113,3,368.44,True
ITEM000718,ORD000241,P0204,1,416.21,True
ITEM000719,ORD000241,P0001,8,246.32,False
ITEM000720,ORD000242,P0247,6,477.38,False
ITEM000721,ORD000242,P0297,8,452.88,True
ITEM000722,ORD000242,P0162,8,421.04,True
ITEM000723,ORD000242,P0119,6,497.93,True
ITEM000724,ORD000243,P0019,3,127.09,False
ITEM000725,ORD000243,P0028,6,221.23,False
ITEM000726,ORD000243,P0234,7,382.22,True
ITEM000727,ORD000243,P0237,2,80.93,True
ITEM000728,ORD000244,P0205,3,143.53,True
ITEM000729,ORD000244,P0294,6,83.34,False
ITEM000730,ORD000244,P0068,8,167.22,True
ITEM000731,ORD000244,P0230,4,449.49,False
ITEM000732,ORD000245,P0027,2,240.57,True
ITEM000733,ORD000245,P0032,2,225.87,False
ITEM000734,ORD000246,P0200,8,232.51,False
ITEM000735,ORD000246,P0245,4,187.34,True
ITEM000736,ORD000246,P0214,8,359.16,False
ITEM000737,ORD000247,P0260,1,393.82,False
ITEM000738,ORD000247,P0063,7,246.66,False
ITEM000739,ORD000247,P0265,1,121.35,True
ITEM000740,ORD000248,P0294,3,113.46,True
ITEM000741,ORD000248,P0004,4,116.06,True
ITEM000742,ORD000248,P0273,8,403.66,True
ITEM000743,ORD000249,P0160,1,496.33,True
ITEM000744,ORD000249,P0099,1,389.76,True
ITEM000745,ORD000249,P0260,1,99.24,False
ITEM000746,ORD000250,P0105,2,414.31,True
ITEM000747,ORD000250,P0225,4,59.12,False
ITEM000748,ORD000250,P0014,5,277.66,True
ITEM000749,ORD000251,P0277,8,352.38,False
ITEM000750,ORD000251,P0116,3,348.63,True
ITEM000751,ORD000251,P0246,1,312.86,True
ITEM000752,ORD000251,P0267,4,441.86,False
ITEM000753,ORD000251,P0107,2,316.39,False
ITEM000754,ORD000252,P0015,5,475.87,False
ITEM000755,ORD000252,P0287,7,455.77,True
ITEM000756,ORD000253,P0277,2,426.54,True
ITEM000757,ORD000253,P0292,5,274.94,False
ITEM000758,ORD000254,P0239,7,350.77,False
ITEM000759,ORD000255,P0139,5,295.37,True
ITEM000760,ORD000255,P0279,6,45.52,True
ITEM000761,ORD000255,P0175,5,336.11,False
ITEM000762,ORD000256,P0165,6,444.49,True
ITEM000763,ORD000256,P0007,2,495.99,True
ITEM000764,ORD000257,P0253,3,172.04,False
ITEM000765,ORD000257,P0089,4,13.17,True
ITEM000766,ORD000257,P0243,3,244.97,False
ITEM000767,ORD000257,P0081,2,345.19,True
ITEM000768,ORD000257,P0249,3,124.48,True
ITEM000769,ORD000258,P0113,5,38.56,False
ITEM000770,ORD000258,P0196,4,273.36,False
ITEM000771,ORD000258,P0236,8,379.76,False
ITEM000772,ORD000259,P0238,8,235.75,False
ITEM000773,ORD000259,P0208,1,179.51,False
ITEM000774,ORD000260,P0169,8,146.79,True
ITEM000775,ORD000260,P0195,4,133.48,False
ITEM000776,ORD000260,P0258,8,51.46,False
ITEM000777,ORD000260,P0205,3,309.05,True
ITEM000778,ORD000261,P0245,4,197.85,True
ITEM000779,ORD000261,P0166,4,379.29,True
ITEM000780,ORD000261,P0278,2,47.27,True
ITEM000781,ORD000261,P0011,1,243.66,False
ITEM000782,ORD000262,P0121,2,496.04,True
ITEM000783,ORD000262,P0209,4,240.92,False
ITEM000784,ORD000262,P0036,8,341.04,True
ITEM000785,ORD000262,P0106,3,97.06,True
ITEM000786,ORD000262,P0263,2,314.12,True
ITEM000787,ORD000263,P0076,3,240.0,False
ITEM000788,ORD000263,P0149,6,136.22,False
ITEM000789,ORD000263,P0145,5,456.53,True
ITEM000790,ORD000263,P0227,8,355.96,True
ITEM000791,ORD000263,P0148,5,399.55,False
ITEM000792,ORD000264,P0233,5,16.75,False
ITEM000793,ORD000265,P0198,8,286.38,False
ITEM000794,ORD000265,P0064,1,342.11,False
ITEM000795,ORD000265,P0061,4,238.83,True
ITEM000796,ORD000265,P0097,8,191.04,True
ITEM000797,ORD000265,P0162,4,456.43,False
ITEM000798,ORD000266,P0252,1,302.05,True
ITEM000799,ORD000266,P0256,2,92.21,True
ITEM000800,ORD000266,P0082,7,112.54,True
ITEM000801,ORD000266,P0187,7,241.74,True
ITEM000802,ORD000266,P0088,7,89.82,False
ITEM000803,ORD000267,P0102,4,161.88,True
ITEM000804,ORD000268,P0147,5,118.76,True
ITEM000805,ORD000268,P0277,3,442.26,False
ITEM000806,ORD000268,P0014,2,434.15,False
ITEM000807,ORD000268,P0067,1,26.35,True
ITEM000808,ORD000268,P0095,1,283.44,True
ITEM000809,ORD000269,P0080,2,80.97,False
ITEM000810,ORD000269,P0203,7,218.37,False
ITEM000811,ORD000269,P0262,4,17.87,True
ITEM000812,ORD000269,P0250,3,300.39,False
ITEM000813,ORD000269,P0025,4,438.4,False
ITEM000814,ORD000270,P0041,4,246.0,False
ITEM000815,ORD000270,P0271,2,155.02,True
ITEM000816,ORD000270,P0194,8,283.86,True
ITEM000817,ORD000271,P0148,6,38.8,True
ITEM000818,ORD000271,P0001,5,495.99,False
ITEM000819,ORD000271,P0179,4,395.73,False
ITEM000820,ORD000271,P0046,5,24.41,False
ITEM000821,ORD000271,P0276,5,378.13,False
ITEM000822,ORD000272,P0109,5,31.98,True
ITEM000823,ORD000272,P0024,8,184.97,True
ITEM000824,ORD000272,P0280,8,355.38,False
ITEM000825,ORD000272,P0084,3,432.55,False
ITEM000826,ORD000272,P0241,6,28.42,True
ITEM000827,ORD000273,P0127,2,332.73,True
ITEM000828,ORD000273,P0243,3,189.55,False
ITEM000829,ORD000273,P0291,6,464.99,True
ITEM000830,ORD000274,P0006,8,290.4,True
ITEM000831,ORD000274,P0169,5,391.9,False
ITEM000832,ORD000275,P0076,4,311.27,False
ITEM000833,ORD000275,P0248,4,283.95,False
ITEM000834,ORD000275,P0163,2,206.52,True
ITEM000835,ORD000275,P0205,7,94.6,False
ITEM000836,ORD000276,P0153,1,306.4,True
ITEM000837,ORD000276,P0235,4,236.04,True
ITEM000838,ORD000276,P0086,2,252.27,False
ITEM000839,ORD000276,P0272,1,112.66,True
ITEM000840,ORD000276,P0146,6,155.33,True
ITEM000841,ORD000277,P0040,6,194.25,True
ITEM000842,ORD000277,P0166,5,282.4,True
ITEM000843,ORD000278,P0292,3,404.9,True
ITEM000844,ORD000278,P0167,7,21.8,True
ITEM000845,ORD000278,P0069,4,487.9,True
ITEM000846,ORD000279,P0249,5,439.68,False
ITEM000847,ORD000280,P0212,4,463.18,True
ITEM000848,ORD000280,P0179,5,198.87,True
ITEM000849,ORD000281,P0003,5,118.29,True
ITEM000850,ORD000281,P0249,6,305.08,True
ITEM000851,ORD000281,P0224,3,213.93,True
ITEM000852,ORD000281,P0017,5,166.67,True
ITEM000853,ORD000282,P0128,8,342.67,False
ITEM000854,ORD000283,P0091,7,171.19,False
ITEM000855,ORD000284,P0171,6,101.29,False
ITEM000856,ORD000284,P0244,2,215.8,False
ITEM000857,ORD000284,P0263,1,313.83,False
ITEM000858,ORD000285,P0053,8,146.49,False
ITEM000859,ORD000286,P0099,3,46.33,False
ITEM000860,ORD000286,P0260,6,150.22,False
ITEM000861,ORD000286,P0146,8,462.22,False
ITEM000862,ORD000286,P0011,7,24.63,False
ITEM000863,ORD000287,P0282,4,159.47,False
ITEM000864,ORD000287,P0212,5,377.63,True
ITEM000865,ORD000287,P0085,8,354.48,False
ITEM000866,ORD000288,P0036,6,215.76,True
ITEM000867,ORD000289,P0232,1,457.21,False
ITEM000868,ORD000289,P0196,3,197.92,True
ITEM000869,ORD000289,P0276,1,412.0,True
ITEM000870,ORD000289,P0230,3,18.12,False
ITEM000871,ORD000290,P0203,4,409.13,False
ITEM000872,ORD000290,P0142,7,24.34,False
ITEM000873,ORD000290,P0158,4,431.73,True
ITEM000874,ORD000291,P0171,6,348.79,True
ITEM000875,ORD000291,P0263,4,364.21,True
ITEM000876,ORD000291,P0116,2,135.39,True
ITEM000877,ORD000291,P0079,6,426.22,False
ITEM000878,ORD000292,P0084,3,373.94,False
ITEM000879,ORD000292,P0219,7,164.33,False
ITEM000880,ORD000292,P0255,8,458.48,True
ITEM000881,ORD000292,P0017,1,15.61,True
ITEM000882,ORD000292,P0000,1,14.69,True
ITEM000883,ORD000293,P0204,7,425.29,False
ITEM000884,ORD000293,P0287,1,256.52,False
ITEM000885,ORD000293,P0131,5,348.57,True
ITEM000886,ORD000293,P0200,3,476.93,False
ITEM000887,ORD000294,P0176,1,78.12,False
ITEM000888,ORD000294,P0082,6,35.9,True
ITEM000889,ORD000294,P0078,3,407.43,True
ITEM000890,ORD000294,P0185,4,187.37,False
ITEM000891,ORD000295,P0299,3,488.22,True
ITEM000892,ORD000295,P0237,7,373.93,True
ITEM000893,ORD000295,P0192,3,147.87,True
ITEM000894,ORD000296,P0271,1,59.15,True
ITEM000895,ORD000296,P0242,1,62.21,False
ITEM000896,ORD000297,P0157,7,14.77,True
ITEM000897,ORD000297,P0151,7,136.34,True
ITEM000898,ORD000297,P0249,6,9.72,True
ITEM000899,ORD000298,P0067,4,115.2,False
ITEM000900,ORD000299,P0139,8,191.77,True
ITEM000901,ORD000299,P0250,5,40.4,True
ITEM000902,ORD000300,P0231,6,56.77,True
ITEM000903,ORD000300,P0194,5,282.76,False
ITEM000904,ORD000301,P0270,3,459.82,True
ITEM000905,ORD000301,P0232,4,476.88,True
ITEM000906,ORD000301,P0227,7,20.91,False
ITEM000907,ORD000301,P0211,4,444.12,False
ITEM000908,ORD000302,P0008,2,74.88,True
ITEM000909,ORD000302,P0134,6,68.95,True
ITEM000910,ORD000302,P0172,6,122.13,True
ITEM000911,ORD000303,P0293,7,185.57,False
ITEM000912,ORD000304,P0172,5,485.48,False
ITEM000913,ORD000305,P0290,2,133.6,True
ITEM000914,ORD000305,P0036,1,72.73,True
ITEM000915,ORD000305,P0258,8,5.81,False
ITEM000916,ORD000305,P0037,4,419.48,False
ITEM000917,ORD000305,P0011,5,471.51,True
ITEM000918,ORD000306,P0050,1,21.78,False
ITEM000919,ORD000306,P0277,8,306.33,False
ITEM000920,ORD000307,P0041,1,449.46,False
ITEM000921,ORD000307,P0282,7,160.29,True
ITEM000922,ORD000308,P0169,7,470.8,False
ITEM000923,ORD000308,P0072,3,86.87,True
ITEM000924,ORD000308,P0164,5,145.19,True
ITEM000925,ORD000309,P0045,1,176.86,False
ITEM000926,ORD000309,P0254,4,302.28,True
ITEM000927,ORD000309,P0110,7,378.26,True
ITEM000928,ORD000309,P0238,1,417.44,False
ITEM000929,ORD000310,P0252,3,358.89,False
ITEM000930,ORD000310,P0268,4,473.76,False
ITEM000931,ORD000310,P0042,8,438.87,True
ITEM000932,ORD000310,P0027,5,235.0,True
ITEM000933,ORD000310,P0020,5,262.92,True
ITEM000934,ORD000311,P0200,3,233.76,True
ITEM000935,ORD000311,P0087,6,174.72,True
ITEM000936,ORD000311,P0235,5,111.92,True
ITEM000937,ORD000311,P0079,7,382.48,True
ITEM000938,ORD000312,P0172,1,215.69,True
ITEM000939,ORD000312,P0155,4,230.45,True
ITEM000940,ORD000313,P0001,2,133.73,False
ITEM000941,ORD000313,P0131,7,243.96,True
ITEM000942,ORD000314,P0271,1,398.01,False
ITEM000943,ORD000314,P0151,2,273.01,True
ITEM000944,ORD000315,P0108,8,57.04,True
ITEM000945,ORD000316,P0010,5,379.03,True
ITEM000946,ORD000317,P0018,6,382.93,True
ITEM000947,ORD000317,P0297,4,410.87,True
ITEM000948,ORD000318,P0209,1,32.15,False
ITEM000949,ORD000318,P0206,5,335.14,False
ITEM000950,ORD000318,P0191,6,263.1,False
ITEM000951,ORD000318,P0079,3,179.01,False
ITEM000952,ORD000318,P0225,7,263.67,False
ITEM000953,ORD000319,P0187,7,421.52,False
ITEM000954,ORD000319,P0159,3,292.75,False
ITEM000955,ORD000319,P0252,6,16.41,True
ITEM000956,ORD000320,P0184,3,355.45,False
ITEM000957,ORD000320,P0159,5,73.12,True
ITEM000958,ORD000321,P0046,7,195.76,False
ITEM000959,ORD000321,P0089,4,257.05,True
ITEM000960,ORD000322,P0280,8,42.48,False
ITEM000961,ORD000322,P0092,1,366.93,True
ITEM000962,ORD000322,P0162,8,441.19,False
ITEM000963,ORD000323,P0112,2,92.52,True
ITEM000964,ORD000323,P0148,4,261.08,True
ITEM000965,ORD000323,P0192,3,378.43,True
ITEM000966,ORD000323,P0251,6,321.46,True
ITEM000967,ORD000323,P0111,8,104.05,False
ITEM000968,ORD000324,P0239,7,112.76,False
ITEM000969,ORD000324,P0163,6,257.09,False
ITEM000970,ORD000324,P0220,6,153.51,False
ITEM000971,ORD000324,P0034,6,339.55,False
ITEM000972,ORD000325,P0014,4,357.66,False
ITEM000973,ORD000325,P0270,2,460.26,False
ITEM000974,ORD000326,P0290,4,207.08,False
ITEM000975,ORD000326,P0209,2,313.91,False
ITEM000976,ORD000327,P0012,6,200.94,True
ITEM000977,ORD000327,P0177,6,185.09,True
ITEM000978,ORD000327,P0022,8,465.77,True
ITEM000979,ORD000328,P0266,7,398.64,False
ITEM000980,ORD000328,P0053,2,189.25,True
ITEM000981,ORD000328,P0032,8,40.59,False
ITEM000982,ORD000328,P0064,8,452.42,True
ITEM000983,ORD000328,P0095,7,255.97,True
ITEM000984,ORD000329,P0207,3,325.83,False
ITEM000985,ORD000329,P0095,1,198.22,False
ITEM000986,ORD000329,P0035,2,204.87,False
ITEM000987,ORD000330,P0005,6,136.5,False
ITEM000988,ORD000330,P0077,7,438.78,True
ITEM000989,ORD000330,P0034,5,356.61,True
ITEM000990,ORD000330,P0297,1,347.76,True
ITEM000991,ORD000331,P0254,2,20.92,False
ITEM000992,ORD000331,P0126,3,173.34,False
ITEM000993,ORD000332,P0071,2,469.47,True
ITEM000994,ORD000332,P0018,4,431.0,True
ITEM000995,ORD000332,P0166,7,357.85,True
ITEM000996,ORD000333,P0226,3,388.69,True
ITEM000997,ORD000334,P0143,7,108.72,True
ITEM000998,ORD000335,P0268,7,382.15,False
ITEM000999,ORD000336,P0034,8,269.6,True
ITEM001000,ORD000337,P0010,6,153.95,False
ITEM001001,ORD000337,P0185,4,59.08,True
ITEM001002,ORD000337,P0113,2,78.57,False
ITEM001003,ORD000338,P0001,8,100.58,True
ITEM001004,ORD000338,P0120,6,327.39,True
ITEM001005,ORD000338,P0175,5,347.78,False
ITEM001006,ORD000338,P0210,5,376.85,False
ITEM001007,ORD000339,P0284,7,347.44,False
ITEM001008,ORD000340,P0209,2,98.78,False
ITEM001009,ORD000340,P0170,4,378.08,False
ITEM001010,ORD000341,P0004,8,416.17,True
ITEM001011,ORD000341,P0225,5,366.06,False
ITEM001012,ORD000341,P0265,5,167.98,False
ITEM001013,ORD000341,P0027,3,70.42,False
ITEM001014,ORD000341,P0247,7,344.53,True
ITEM001015,ORD000342,P0283,1,214.66,False
ITEM001016,ORD000343,P0064,6,92.54,True
ITEM001017,ORD000343,P0145,5,451.62,False
ITEM001018,ORD000343,P0062,1,205.76,False
ITEM001019,ORD000343,P0152,3,37.34,True
ITEM001020,ORD000344,P0098,1,210.86,False
ITEM001021,ORD000344,P0151,4,417.99,False
ITEM001022,ORD000344,P0052,1,343.03,False
ITEM001023,ORD000344,P0085,6,224.96,False
ITEM001024,ORD000344,P0138,3,406.57,False
ITEM001025,ORD000345,P0172,4,345.73,False
ITEM001026,ORD000345,P0064,5,492.93,False
ITEM001027,ORD000346,P0260,4,87.1,False
ITEM001028,ORD000346,P0113,6,18.0,True
ITEM001029,ORD000346,P0229,8,134.47,False
ITEM001030,ORD000346,P0296,1,100.27,False
ITEM001031,ORD000346,P0251,2,113.76,False
ITEM001032,ORD000347,P0173,8,440.49,False
ITEM001033,ORD000348,P0071,3,95.3,True
ITEM001034,ORD000348,P0082,1,21.61,False
ITEM001035,ORD000348,P0006,3,111.32,False
ITEM001036,ORD000349,P0024,4,116.92,False
ITEM001037,ORD000349,P0107,5,189.6,True
ITEM001038,ORD000350,P0016,1,67.01,False
ITEM001039,ORD000350,P0210,4,273.8,False
ITEM001040,ORD000350,P0193,7,285.09,True
ITEM001041,ORD000351,P0173,7,366.72,False
ITEM001042,ORD000351,P0036,8,273.29,False
ITEM001043,ORD000351,P0058,4,356.32,False
ITEM001044,ORD000351,P0150,6,364.25,True
ITEM001045,ORD000352,P0199,8,251.18,False
ITEM001046,ORD000352,P0161,5,436.49,True
ITEM001047,ORD000353,P0107,2,254.22,False
ITEM001048,ORD000353,P0055,7,475.39,False
ITEM001049,ORD000353,P0117,4,407.7,True
ITEM001050,ORD000353,P0262,1,303.59,True
ITEM001051,ORD000353,P0173,5,367.16,False
ITEM001052,ORD000354,P0088,5,304.77,False
ITEM001053,ORD000354,P0233,1,379.31,False
ITEM001054,ORD000354,P0293,2,39.97,False
ITEM001055,ORD000354,P0016,7,188.77,False
ITEM001056,ORD000354,P0252,7,179.92,True
ITEM001057,ORD000355,P0247,5,488.18,True
ITEM001058,ORD000355,P0234,6,402.69,False
ITEM001059,ORD000355,P0051,4,259.18,False
ITEM001060,ORD000355,P0187,7,86.31,True
ITEM001061,ORD000356,P0154,6,213.87,False
ITEM001062,ORD000356,P0055,6,347.73,True
ITEM001063,ORD000357,P0109,1,298.99,False
ITEM001064,ORD000357,P0249,7,22.99,False
ITEM001065,ORD000358,P0209,6,336.65,False
ITEM001066,ORD000358,P0042,3,140.21,True
ITEM001067,ORD000358,P0117,5,132.83,False
ITEM001068,ORD000358,P0195,8,400.4,False
ITEM001069,ORD000359,P0104,3,188.96,True
ITEM001070,ORD000359,P0051,5,323.09,True
ITEM001071,ORD000359,P0242,4,378.0,True
ITEM001072,ORD000359,P0024,4,46.6,True
ITEM001073,ORD000359,P0200,7,226.6,False
ITEM001074,ORD000360,P0229,7,417.71,False
ITEM001075,ORD000360,P0102,3,6.61,True
ITEM001076,ORD000360,P0272,2,487.95,False
ITEM001077,ORD000361,P0129,5,419.38,True
ITEM001078,ORD000361,P0201,8,471.32,True
ITEM001079,ORD000361,P0258,8,344.83,True
ITEM001080,ORD000361,P0175,4,361.44,False
ITEM001081,ORD000361,P0137,1,178.62,False
ITEM001082,ORD000362,P0295,2,293.57,False
ITEM001083,ORD000363,P0273,6,330.03,True
ITEM001084,ORD000363,P0062,8,147.89,False
ITEM001085,ORD000363,P0040,5,69.86,False
ITEM001086,ORD000363,P0158,1,151.84,True
ITEM001087,ORD000363,P0085,3,264.31,False
ITEM001088,ORD000364,P0289,4,326.63,True
ITEM001089,ORD000364,P0286,2,29.48,True
ITEM001090,ORD000364,P0176,8,343.33,True
